,subject,feature_shuffle,trialnum,correlation
549,sub05,ac_dis,137,0.012184783696404862
550,sub05,onsets_target,137,-0.005685793769760849
551,sub05,onsets_dis,137,-0.01261703416115712
552,sub05,ac_target,138,-0.02883207589432925
553,sub05,ac_dis,138,0.0006556974594585176
554,sub05,onsets_target,138,0.0698540615716506
555,sub05,onsets_dis,138,-0.02697854674367157
556,sub05,ac_target,139,-0.0570772791603052
557,sub05,ac_dis,139,0.011400262392683866
558,sub05,onsets_target,139,0.048980292700432894
559,sub05,onsets_dis,139,0.057870136757972576
560,sub05,ac_target,140,-0.0031322984983288868
561,sub05,ac_dis,140,0.02085095656943824
562,sub05,onsets_target,140,0.0452471360431863
563,sub05,onsets_dis,140,0.018844535506568734
564,sub05,ac_target,141,-0.052222332928223626
565,sub05,ac_dis,141,-0.01476337595959634
566,sub05,onsets_target,141,-0.018378503995862647
567,sub05,onsets_dis,141,0.0006883339614525608
568,sub05,ac_target,142,-0.032274999150209455
569,sub05,ac_dis,142,-0.022114540067157774
570,sub05,onsets_target,142,-0.029908142543477546
571,sub05,onsets_dis,142,-0.012484779271092991
572,sub05,ac_target,143,0.018366570167638912
573,sub05,ac_dis,143,-0.008675858656887471
574,sub05,onsets_target,143,0.010985916542040548
575,sub05,onsets_dis,143,0.010816588608919332
576,sub05,ac_target,144,-0.03734561655964401
577,sub05,ac_dis,144,-0.010528269374951073
578,sub05,onsets_target,144,0.04104887052539942
579,sub05,onsets_dis,144,0.00011843331322758582
580,sub05,ac_target,145,0.022343089918363278
581,sub05,ac_dis,145,-0.0047604716078609825
582,sub05,onsets_target,145,-0.004395349490799689
583,sub05,onsets_dis,145,0.011901509484477628
584,sub05,ac_target,146,-0.04239245813064566
585,sub05,ac_dis,146,0.012081940386975075
586,sub05,onsets_target,146,0.02928592216999277
587,sub05,onsets_dis,146,-0.005670442865797799
588,sub05,ac_target,147,0.041612164375604714
