,phone,phone_surprisal,phone_entropy,word,target_id,word_order,phone_num
476,ɛ,2.7508470390166497,2.2410487228891505,erkunden,253,3,2
477,ɐ,1.4584997433230527,0.3459024941311942,erkunden,253,3,3
478,k,5.0479651204117495,0.13594720023878254,erkunden,253,3,4
479,ʊ,5.70914632699861,0.006072982299352741,erkunden,253,3,5
480,n,-0.0,0.00015248080260620465,erkunden,253,3,6
481,d,-0.0,0.00015248080260620465,erkunden,253,3,7
482,ə,1.5480629179096266,0.00015248080260620465,erkunden,253,3,8
483,n,0.3933424281795247,5.1748321193022395e-05,erkunden,253,3,9
484,d,,,den,253,4,1
485,eː,2.674012425736514,1.0747748069098002,den,253,4,2
486,n,1.7418462024256618,0.1530842885872705,den,253,4,3
487,v,,,wald,253,5,1
488,a,1.5930162103593999,0.8544178205053973,wald,253,5,2
489,l,7.260842215107394,0.2701255465185516,wald,253,5,3
490,t,0.9714382705822407,0.0032791949100237708,wald,253,5,4
491,ʔ,,,unruhig,7,1,1
492,ʊ,3.218766885982564,2.2410487228891505,unruhig,7,1,2
493,n,0.2158667483671557,0.23405850554192903,unruhig,7,1,3
494,r,8.680820020441027,0.1929911121652366,unruhig,7,1,4
495,uː,1.862261030302437,0.0009999061242532325,unruhig,7,1,5
496,ɪ,1.2911817349923391,0.0002860493787820495,unruhig,7,1,6
497,ç,0.3358225365457432,0.00011660827539910888,unruhig,7,1,7
498,t,,,tanzen,7,2,1
499,a,3.6720229218350546,0.4635526956186452,tanzen,7,2,2
500,n,3.644236609309911,0.043549539096538394,tanzen,7,2,3
501,ts,0.6612192207773667,0.003772008222297097,tanzen,7,2,4
502,ə,0.8525838709257677,0.0023584544306857113,tanzen,7,2,5
503,n,0.17195925264327871,0.0011927366570476296,tanzen,7,2,6
504,b,,,blätter,7,3,1
505,l,3.9078016381913145,0.4881120664797247,blätter,7,3,2
506,ɛ,5.513207669195965,0.03574438181330258,blätter,7,3,3
507,t,2.436639753764056,0.0010291509098853987,blätter,7,3,4
508,ɐ,0.15917420872944538,0.00018555003147309953,blätter,7,3,5
509,ʔ,,,im,7,4,1
510,ɪ,1.7669368568570172,2.2410487228891505,im,7,4,2
511,m,4.04787711445444,0.4426033601596914,im,7,4,3
512,z,,,sonnenschein,7,5,1
513,ɔ,2.6925174319795033,0.6041198393683194,sonnenschein,7,5,2
514,n,3.812173253485027,0.09996167125301146,sonnenschein,7,5,3
515,ə,2.509333491285032,0.00997322648730313,sonnenschein,7,5,4
516,n,1.0578420251308993,0.0021113367520138107,sonnenschein,7,5,5
517,ʃ,2.306290868638282,0.0011634732734880724,sonnenschein,7,5,6
518,aɪ,0.6575587615961088,0.00023567604740152778,sonnenschein,7,5,7
519,n,-0.0,0.00013787486467923377,sonnenschein,7,5,8
520,d,,,durch,119,1,1
521,ʊ,6.312077288392412,1.0747748069098002,durch,119,1,2
522,ɐ,0.5220706238945186,0.02444820011456633,durch,119,1,3
523,ç,0.058614426566180954,0.016429239391807886,durch,119,1,4
524,d,,,den,119,2,1
525,eː,2.674012425736514,1.0747748069098002,den,119,2,2
526,n,1.7418462024256618,0.1530842885872705,den,119,2,3
527,ʃ,,,ständigen,119,3,1
528,t,1.8671573854689671,0.40221135511294975,ständigen,119,3,2
529,ɛ,2.469833200468762,0.11545039998874028,ständigen,119,3,3
530,n,3.954389360183327,0.019574223433683237,ständigen,119,3,4
531,d,0.027104393497773903,0.0013091256334912139,ständigen,119,3,5
532,ɪ,0.07267393332776659,0.0012725479730561705,ständigen,119,3,6
533,ɡ,3.671948740256829,0.0011905772198347938,ständigen,119,3,7
534,ə,0.33134845318855,0.00012748788787398478,ständigen,119,3,8
535,n,1.3685390371789525,0.00010096920577286054,ständigen,119,3,9
536,f,,,föhn,119,4,1
537,øː,8.702049898180341,0.6355174497156335,föhn,119,4,2
538,n,3.3646842830900927,0.0019233661932843288,föhn,119,4,3
539,f,,,verdorren,119,5,1
540,ɐ,5.7430629765881935,0.6355174497156335,verdorren,119,5,2
541,d,2.0507630696538914,0.01566973288329234,verdorren,119,5,3
542,ɔ,4.044857720954754,0.0036505988727482,verdorren,119,5,4
543,r,3.216575094741134,0.00025194377016382114,verdorren,119,5,5
544,ə,2.82781902461732,3.052152946874132e-05,verdorren,119,5,6
545,n,-0.0,4.5153776876409185e-06,verdorren,119,5,7
546,d,,,die,119,6,1
547,iː,2.650458870553818,1.0747748069098002,die,119,6,2
548,ʔ,,,ähren,119,7,1
549,ɛː,8.784926151115865,2.2410487228891505,ähren,119,7,2
550,r,7.207935077731186,0.007594661912763383,ähren,119,7,3
551,ə,3.3961290367287793,7.225262850107939e-05,ähren,119,7,4
552,n,0.16992500144231246,8.45844239683751e-06,ähren,119,7,5
553,b,,,bei,118,1,1
554,aɪ,3.612284386926623,0.4881120664797247,bei,118,1,2
555,d,,,dem,118,2,1
556,eː,2.674012425736514,1.0747748069098002,dem,118,2,2
557,m,2.771493107837365,0.1530842885872705,dem,118,2,3
558,p,,,peitschenknall,118,3,1
559,aɪ,6.854738086647821,0.15977039222193734,peitschenknall,118,3,2
560,t,2.438624921692656,0.0015466580022355776,peitschenknall,118,3,3
561,ʃ,1.1256118936817627,0.00030715726683104805,peitschenknall,118,3,4
562,ə,0.14510642042061966,0.00014249405737627504,peitschenknall,118,3,5
563,n,1.675923438534061,0.00012676129430381298,peitschenknall,118,3,6
564,k,5.714245517666123,4.387435739703779e-05,peitschenknall,118,3,7
565,n,-0.0,9.973967099850879e-07,peitschenknall,118,3,8
566,a,-0.0,9.973967099850879e-07,peitschenknall,118,3,9
567,l,-0.0,9.973967099850879e-07,peitschenknall,118,3,10
568,ʃ,,,scheuten,118,4,1
569,ɔʏ,9.869564672439067,0.40221135511294975,scheuten,118,4,2
570,t,5.169442090963866,0.0005791098705474568,scheuten,118,4,3
571,ə,1.2051144299046121,1.8176160231246955e-05,scheuten,118,4,4
572,n,1.5849625007211563,8.1533809331103e-06,scheuten,118,4,5
573,d,,,die,118,5,1
574,iː,2.650458870553818,1.0747748069098002,die,118,5,2
575,r,,,rösser,118,6,1
576,œ,9.7175700844002,0.19941777424498747,rösser,118,6,2
577,s,3.450230726221277,0.0003198319532006402,rösser,118,6,3
578,ɐ,3.159871336778389,3.131444972648552e-05,rösser,118,6,4
579,ʔ,,,einstweilen,130,1,1
580,aɪ,3.2589403945646755,2.2410487228891505,einstweilen,130,1,2
581,n,0.06414877737699887,0.23716781735682246,einstweilen,130,1,3
582,s,6.304996374774723,0.22043430509471776,einstweilen,130,1,4
583,t,3.399448259785432,0.0039040073901279106,einstweilen,130,1,5
584,v,3.9389244232482317,0.0005167205671897709,einstweilen,130,1,6
585,aɪ,-0.0,3.984495265928555e-05,einstweilen,130,1,7
586,l,-0.0,3.984495265928555e-05,einstweilen,130,1,8
587,ə,2.4631740203231143,3.984495265928555e-05,einstweilen,130,1,9
588,n,-0.0,7.614943281420971e-06,einstweilen,130,1,10
589,ʔ,,,ist,130,2,1
590,ɪ,1.7669368568570172,2.2410487228891505,ist,130,2,2
591,s,1.8490788045730608,0.4426033601596914,ist,130,2,3
592,t,0.006391778380822532,0.11704460234851556,ist,130,2,4
593,ʔ,,,erfolg,130,3,1
594,ɛ,2.7508470390166497,2.2410487228891505,erfolg,130,3,2
595,ɐ,1.4584997433230527,0.3459024941311942,erfolg,130,3,3
596,f,4.9531643890565755,0.13594720023878254,erfolg,130,3,4
597,ɔ,1.9290532811342809,0.006807506519902385,erfolg,130,3,5
598,l,0.2972692791069734,0.001845883019804539,erfolg,130,3,6
599,k,0.06172043647397064,0.0014620644652605967,erfolg,130,3,7
600,d,,,die,130,4,1
601,iː,2.650458870553818,1.0747748069098002,die,130,4,2
602,h,,,hauptsache,130,5,1
603,aʊ,5.108607240954126,0.5464493382207486,hauptsache,130,5,2
604,p,3.252709040634247,0.019558604099556298,hauptsache,130,5,3
605,t,0.0011487188245843834,0.0028711682726606197,hauptsache,130,5,4
606,z,2.527973870935379,0.0028682573263664785,hauptsache,130,5,5
607,a,1.0369224776450727,0.0004585642750092959,hauptsache,130,5,6
608,x,0.05545067001142503,0.00021456041714799096,hauptsache,130,5,7
609,ə,0.009452581176204651,0.00020341890281185394,hauptsache,130,5,8
610,d,,,durch,55,1,1
611,ʊ,6.312077288392412,1.0747748069098002,durch,55,1,2
612,ɐ,0.5220706238945186,0.02444820011456633,durch,55,1,3
613,ç,0.058614426566180954,0.016429239391807886,durch,55,1,4
614,v,,,wald,55,2,1
615,a,1.5930162103593999,0.8544178205053973,wald,55,2,2
616,l,7.260842215107394,0.2701255465185516,wald,55,2,3
617,t,0.9714382705822407,0.0032791949100237708,wald,55,2,4
618,ʔ,,,und,55,3,1
619,ʊ,3.218766885982564,2.2410487228891505,und,55,3,2
620,n,0.2158667483671557,0.23405850554192903,und,55,3,3
621,t,0.5033271200424583,0.1929911121652366,und,55,3,4
622,f,,,feld,55,4,1
623,ɛ,1.9394424384642945,0.6355174497156335,feld,55,4,2
624,l,5.646145946930026,0.1912283684147088,feld,55,4,3
625,t,0.8095490046074146,0.004033844451376867,feld,55,4,4
626,f,,,führt,55,5,1
627,yː,3.13427705235786,0.6355174497156335,führt,55,5,2
628,ɐ,0.19498557610988906,0.049771521753151804,führt,55,5,3
629,t,5.508465123615181,0.03953342397786981,führt,55,5,4
630,ʔ,,,unser,55,6,1
631,ʊ,3.218766885982564,2.2410487228891505,unser,55,6,2
632,n,0.2158667483671557,0.23405850554192903,unser,55,6,3
633,z,3.7759165488967286,0.1929911121652366,unser,55,6,4
634,ɐ,1.9259389004674454,0.020006042331591083,unser,55,6,5
635,v,,,weg,55,7,1
636,eː,3.494794816641794,0.8544178205053973,weg,55,7,2
637,k,2.7426350414640415,0.08262678680553392,weg,55,7,3
638,d,,,der,251,1,1
639,eː,2.674012425736514,1.0747748069098002,der,251,1,2
640,ɐ,0.8765551008297994,0.1530842885872705,der,251,1,3
641,r,,,regen,251,2,1
642,eː,3.462108012689491,0.19941777424498747,regen,251,2,2
643,ɡ,2.3501106793218,0.01561113753559591,regen,251,2,3
644,ə,0.2616798203175415,0.003738062007086332,regen,251,2,4
645,n,1.6189625848993183,0.0030350950926875354,regen,251,2,5
646,k,,,klopft,251,3,1
647,l,3.3863740640207407,0.4646733962568012,klopft,251,3,2
648,ɔ,5.960661256052004,0.04798544552357639,klopft,251,3,3
649,p,0.3016123048499962,0.0009515631349636321,klopft,251,3,4
650,f,0.0261923563740361,0.000744264601497067,klopft,251,3,5
651,t,2.091147888058196,0.0007265785256751211,klopft,251,3,6
652,ʔ,,,ans,251,4,1
653,a,1.6357452193168687,2.2410487228891505,ans,251,4,2
654,n,3.032074636213316,0.8533098065212363,ans,251,4,3
655,s,7.194127885253672,0.12051197232076966,ans,251,4,4
656,f,,,fenster,251,5,1
657,ɛ,1.9394424384642945,0.6355174497156335,fenster,251,5,2
658,n,6.432179268970871,0.1912283684147088,fenster,251,5,3
659,s,0.417246505429202,0.0022999798348161873,fenster,251,5,4
660,t,0.22878569537779042,0.0016069069025590862,fenster,251,5,5
661,ɐ,0.0012378336588539523,0.0013420634368800893,fenster,251,5,6
662,d,,,der,182,1,1
663,eː,2.674012425736514,1.0747748069098002,der,182,1,2
664,ɐ,0.8765551008297994,0.1530842885872705,der,182,1,3
665,r,,,regenschirm,182,2,1
666,eː,3.462108012689491,0.19941777424498747,regenschirm,182,2,2
667,ɡ,2.3501106793218,0.01561113753559591,regenschirm,182,2,3
668,ə,0.2616798203175415,0.003738062007086332,regenschirm,182,2,4
669,n,1.6189625848993183,0.0030350950926875354,regenschirm,182,2,5
670,ʃ,3.579528614670525,0.0010645166470183106,regenschirm,182,2,6
671,ɪ,0.14839183989267132,0.00010122695318138817,regenschirm,182,2,7
672,ɐ,0.13540112610792018,8.914032077565752e-05,regenschirm,182,2,8
673,m,-0.0,7.971953470077826e-05,regenschirm,182,2,9
674,ʃ,,,schützt,182,3,1
675,ʏ,7.495276109697468,0.40221135511294975,schützt,182,3,2
676,t,0.5527211343817608,0.0025445664179493017,schützt,182,3,3
677,s,0.3038341260115194,0.001710346303315256,schützt,182,3,4
678,t,3.1022128925910275,0.0013233808073171934,schützt,182,3,5
679,f,,,vor,182,4,1
680,oː,3.78975523943709,0.6355174497156335,vor,182,4,2
681,ɐ,0.10402129033137938,0.04627622923829162,vor,182,4,3
682,p,,,plötzlichem,182,5,1
683,l,3.518075553271407,0.15977039222193734,plötzlichem,182,5,2
684,œ,3.1180556353961406,0.013679348967240653,plötzlichem,182,5,3
685,t,-0.0,0.001423279472416285,plötzlichem,182,5,4
686,s,-0.0,0.001423279472416285,plötzlichem,182,5,5
687,l,0.005094367379976485,0.001423279472416285,plötzlichem,182,5,6
688,ɪ,-0.0,0.0014147704511617751,plötzlichem,182,5,7
689,ç,-0.0,0.0014147704511617751,plötzlichem,182,5,8
690,ə,4.069850739122567,0.0014147704511617751,plötzlichem,182,5,9
691,m,7.243173983472952,0.00011458836665564069,plötzlichem,182,5,10
692,r,,,regen,182,6,1
693,eː,3.462108012689491,0.19941777424498747,regen,182,6,2
694,ɡ,2.3501106793218,0.01561113753559591,regen,182,6,3
695,ə,0.2616798203175415,0.003738062007086332,regen,182,6,4
696,n,1.6189625848993183,0.0030350950926875354,regen,182,6,5
697,m,,,motoren,92,1,1
698,o,5.581458683267806,0.6236366443941769,motoren,92,1,2
699,t,4.168513713233002,0.018810966035261126,motoren,92,1,3
700,oː,1.2732266304582627,0.0012530247135192757,motoren,92,1,4
701,r,2.2690834505065993,0.0005125587208204775,motoren,92,1,5
702,ə,0.21674585819530579,0.00011438158145222118,motoren,92,1,6
703,n,-0.0,9.648358158872289e-05,motoren,92,1,7
704,b,,,brauchen,92,2,1
705,r,3.1725804612474424,0.4881120664797247,brauchen,92,2,2
706,a,1.2859651190459358,0.0570877000958653,brauchen,92,2,3
707,u,2.0754937099856163,0.022352058258264813,brauchen,92,2,4
708,x,-0.0,0.004524920910434704,brauchen,92,2,5
709,ə,-0.0,0.004524920910434704,brauchen,92,2,6
710,n,-0.0,0.004524920910434704,brauchen,92,2,7
711,b,,,benzin,92,3,1
712,ɛ,4.3335623643913,0.4881120664797247,benzin,92,3,2
713,n,4.244172446683435,0.02506043245901254,benzin,92,3,3
714,ts,2.035533527574494,0.0016499999534321122,benzin,92,3,4
715,iː,0.12239019812349572,0.00039889626469487825,benzin,92,3,5
716,n,0.005388223036031392,0.00035678748975877424,benzin,92,3,6
717,ʔ,,,öl,92,4,1
718,øː,12.339444199623783,2.2410487228891505,öl,92,4,2
719,l,1.2747590063508736,0.0009487159656517534,öl,92,4,3
720,ʔ,,,und,92,5,1
721,ʊ,3.218766885982564,2.2410487228891505,und,92,5,2
722,n,0.2158667483671557,0.23405850554192903,und,92,5,3
723,t,0.5033271200424583,0.1929911121652366,und,92,5,4
724,v,,,wasser,92,6,1
725,a,1.5930162103593999,0.8544178205053973,wasser,92,6,2
726,s,1.3666614652146534,0.2701255465185516,wasser,92,6,3
727,ɐ,5.363136145458842,0.07677853116750284,wasser,92,6,4
728,d,,,die,3,1,1
729,iː,2.650458870553818,1.0747748069098002,die,3,1,2
730,b,,,blumen,3,2,1
731,l,3.9078016381913145,0.4881120664797247,blumen,3,2,2
732,uː,2.639230032868315,0.03574438181330258,blumen,3,2,3
733,m,2.2732458612796904,0.006110663026332056,blumen,3,2,4
734,ə,0.11804885376648537,0.0013035260105531848,blumen,3,2,5
735,n,0.39131442247120757,0.001173772844883591,blumen,3,2,6
736,b,,,blühen,3,3,1
737,l,3.9078016381913145,0.4881120664797247,blühen,3,3,2
738,yː,6.451829647110537,0.03574438181330258,blühen,3,3,3
739,ə,1.6264779889720138,0.0005327044058596422,blühen,3,3,4
740,n,0.03234877769786043,0.00016752603518544327,blühen,3,3,5
741,ʔ,,,im,3,4,1
742,ɪ,1.7669368568570172,2.2410487228891505,im,3,4,2
743,m,4.04787711445444,0.4426033601596914,im,3,4,3
744,v,,,winter,3,5,1
745,ɪ,3.064095780108559,0.8544178205053973,winter,3,5,2
746,n,5.616871097174763,0.11203931576834633,winter,3,5,3
747,t,0.5202161615565856,0.0036808810579797182,winter,3,5,4
748,ɐ,2.3647458204068146,0.0024812314015801875,winter,3,5,5
749,b,,,blau,3,6,1
750,l,3.9078016381913145,0.4881120664797247,blau,3,6,2
751,aʊ,4.77797283332793,0.03574438181330258,blau,3,6,3
752,d,,,der,198,1,1
753,eː,2.674012425736514,1.0747748069098002,der,198,1,2
754,ɐ,0.8765551008297994,0.1530842885872705,der,198,1,3
755,ʔ,,,arzt,198,2,1
756,a,1.6357452193168687,2.2410487228891505,arzt,198,2,2
757,r,5.20685964835423,0.8533098065212363,arzt,198,2,3
758,ts,4.1482355298238165,0.031024636461221725,arzt,198,2,4
759,t,0.002377742674012658,0.0016578896709477263,arzt,198,2,5
760,ʔ,,,untersucht,198,3,1
761,ʊ,3.218766885982564,2.2410487228891505,untersucht,198,3,2
762,n,0.2158667483671557,0.23405850554192903,untersucht,198,3,3
763,t,0.5033271200424583,0.1929911121652366,untersucht,198,3,4
764,ɐ,3.5207336394873914,0.11456322531876688,untersucht,198,3,5
765,z,3.943347755189007,0.021385344929318668,untersucht,198,3,6
766,uː,0.08691993846402402,0.00153147726940246,untersucht,198,3,7
767,x,-0.0,0.0014201390966056453,untersucht,198,3,8
768,t,2.3479995666841553,0.0014201390966056453,untersucht,198,3,9
769,d,,,den,198,4,1
770,eː,2.674012425736514,1.0747748069098002,den,198,4,2
771,n,1.7418462024256618,0.1530842885872705,den,198,4,3
772,p,,,patienten,198,5,1
773,a,1.5372796142756289,0.15977039222193734,patienten,198,5,2
774,ts,5.123355327959728,0.04993793701035173,patienten,198,5,3
775,j,0.17971042062163464,0.0015928210761833133,patienten,198,5,4
776,ɛ,0.0019542096328875186,0.0013578345357447706,patienten,198,5,5
777,n,-0.0,0.0013550354982645864,patienten,198,5,6
778,t,0.0013042785753425662,0.0013550354982645864,patienten,198,5,7
779,ə,0.8143037428849305,0.0013531219486804305,patienten,198,5,8
780,n,-0.0,0.0007446230565805658,patienten,198,5,9
781,d,,,der,252,1,1
782,eː,2.674012425736514,1.0747748069098002,der,252,1,2
783,ɐ,0.8765551008297994,0.1530842885872705,der,252,1,3
784,l,,,lehrer,252,2,1
785,eː,3.097733577666573,0.2933054252628303,lehrer,252,2,2
786,r,4.198831318188025,0.034401832274112386,lehrer,252,2,3
787,ɐ,1.1913078680836173,0.0022777301790412223,lehrer,252,2,4
788,ʔ,,,erklärt,252,3,1
789,ɛ,2.7508470390166497,2.2410487228891505,erklärt,252,3,2
790,ɐ,1.4584997433230527,0.3459024941311942,erklärt,252,3,3
791,k,5.0479651204117495,0.13594720023878254,erklärt,252,3,4
792,l,0.7804323619745868,0.006072982299352741,erklärt,252,3,5
793,ɛː,0.013809929351632421,0.0033697734060059467,erklärt,252,3,6
794,ɐ,2.1672327992398825,0.0033241872006994156,erklärt,252,3,7
795,t,-0.0,0.0007856246941820747,erklärt,252,3,8
796,ʃ,,,schwierige,252,4,1
797,v,3.934929086347643,0.40221135511294975,schwierige,252,4,2
798,iː,3.444490069204866,0.028448191236888295,schwierige,252,4,3
799,r,0.1473112120449891,0.002597687518835615,schwierige,252,4,4
800,ɪ,-0.0,0.0022854841679852324,schwierige,252,4,5
801,ɡ,2.332726975474721,0.0022854841679852324,schwierige,252,4,6
802,ə,0.6765379389491006,0.0005155504605177917,schwierige,252,4,7
803,k,,,konzepte,252,5,1
804,ɔ,2.3951927937569466,0.4646733962568012,konzepte,252,5,2
805,ŋ,7.546836322081597,0.08645391305858115,konzepte,252,5,3
806,ts,5.829672404710822,0.0006813347971960347,konzepte,252,5,4
807,ɛ,-0.0,1.3164353550160683e-05,konzepte,252,5,5
808,p,-0.0,1.3164353550160683e-05,konzepte,252,5,6
809,t,-0.0,1.3164353550160683e-05,konzepte,252,5,7
810,ə,-0.0,1.3164353550160683e-05,konzepte,252,5,8
811,d,,,der,241,1,1
812,eː,2.674012425736514,1.0747748069098002,der,241,1,2
813,ɐ,0.8765551008297994,0.1530842885872705,der,241,1,3
814,n,,,nachbar,241,2,1
815,a,2.2221546937738235,0.41426642954982945,nachbar,241,2,2
816,x,3.9546854910521834,0.10569802203200385,nachbar,241,2,3
817,b,3.259045224074466,0.007918222626749644,nachbar,241,2,4
818,aː,0.03292964871127655,0.0011196699675696889,nachbar,241,2,5
819,r,-0.0,0.0010869764167568967,nachbar,241,2,6
820,t,,,trägt,241,3,1
821,r,3.7455744746162054,0.4635526956186452,trägt,241,3,2
822,ɛː,4.4655018732066,0.04491136132201208,trägt,241,3,3
823,k,0.6107058072424063,0.001971818211669577,trägt,241,3,4
824,t,0.6325262620122095,0.0012327423141978314,trägt,241,3,5
825,ʔ,,,immer,241,4,1
826,ɪ,1.7669368568570172,2.2410487228891505,immer,241,4,2
827,m,4.04787711445444,0.4426033601596914,immer,241,4,3
828,ɐ,1.311086447385003,0.040861328686137996,immer,241,4,4
829,h,,,hüte,241,5,1
830,yː,9.188300665795516,0.5464493382207486,hüte,241,5,2
831,t,2.1827126675158466,0.0015602216775741215,hüte,241,5,3
832,ə,0.27045187739627674,0.0003405817601110287,hüte,241,5,4
833,j,,,junge,225,1,1
834,ʊ,3.919682795212282,0.1654357415985263,junge,225,1,2
835,ŋ,0.14719649441090937,0.013712797096873498,junge,225,1,3
836,ə,0.8729664830242857,0.01182898774514028,junge,225,1,4
837,ʔ,,,erwachsene,225,2,1
838,ɛ,2.7508470390166497,2.2410487228891505,erwachsene,225,2,2
839,ɐ,1.4584997433230527,0.3459024941311942,erwachsene,225,2,3
840,v,4.737362295877798,0.13594720023878254,erwachsene,225,2,4
841,a,0.7258903978606501,0.007675973581972041,erwachsene,225,2,5
842,k,2.1768011302332764,0.004551804978055221,erwachsene,225,2,6
843,s,-0.0,0.0010629389954191753,erwachsene,225,2,7
844,ə,-0.0,0.0010629389954191753,erwachsene,225,2,8
845,n,-0.0,0.0010629389954191753,erwachsene,225,2,9
846,ə,1.4328086408142848,0.0010629389954191753,erwachsene,225,2,10
847,ɡ,,,genießen,225,3,1
848,ə,1.2358954763659376,0.5701630781764331,genießen,225,3,2
849,n,3.3877318622536072,0.2621265528560844,genießen,225,3,3
850,iː,4.8616770005605305,0.022017443736260182,genießen,225,3,4
851,s,0.04343409989583635,0.0010110278205616439,genießen,225,3,5
852,ə,0.6077985895922093,0.0009708024844692877,genießen,225,3,6
853,n,0.4019791166982807,0.0006097176853395039,genießen,225,3,7
854,d,,,das,225,4,1
855,a,1.568021406641046,1.0747748069098002,das,225,4,2
856,s,0.7875955269698235,0.35786564093554474,das,225,4,3
857,ʃ,,,stadtfest,225,5,1
858,t,1.8671573854689671,0.40221135511294975,stadtfest,225,5,2
859,a,2.0981917217479626,0.11545039998874028,stadtfest,225,5,3
860,t,1.8557145527432708,0.028125304731136863,stadtfest,225,5,4
861,f,4.587357985595778,0.006889484824503511,stadtfest,225,5,5
862,ɛ,3.701843801016776,0.00037282998947489376,stadtfest,225,5,6
